Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/26/2021 3:26:00 PM ET,138.96,138.96,138.9,138.93,8819,138.87255500000046,138.84603800000002,138.89477500000004,139.0423629999999,56.7287108546093,0.009913704819285156,8819,
8/26/2021 3:25:00 PM ET,138.975,138.98,138.955,138.96,4854,138.86655500000046,138.84423800000002,138.89707500000003,139.0437629999999,61.523447743640894,0.014786236694724265,4854,
8/26/2021 3:24:00 PM ET,139,139,138.975,138.975,2124,138.85855500000048,138.84263800000002,138.89897500000004,139.0448129999999,64.03633891952546,0.017878104339499146,2124,
8/26/2021 3:23:00 PM ET,138.98,139,138.9799,139,3260,138.8513000000005,138.84102000000001,138.90122500000004,139.0459879999999,68.35731729396724,0.019451451437642934,3260,
8/26/2021 3:22:00 PM ET,138.91,138.97,138.91,138.97,3478,138.8423000000005,138.83902,138.90312600000004,139.0470689999999,65.78471711226454,0.017517308467613017,3478,
8/26/2021 3:21:00 PM ET,138.9252,138.93,138.91,138.91,1697,138.83294000000052,138.83782000000002,138.90592600000005,139.0482189999999,59.6998520399776,0.015819621760533094,1697,
8/26/2021 3:20:00 PM ET,138.93,138.955,138.92,138.93,4537,138.8254400000005,138.83692000000002,138.90927800000006,139.0496189999999,63.17751439935652,0.017759423373859558,4537,
8/26/2021 3:19:00 PM ET,138.921,138.94,138.915,138.93,2152,138.81567000000052,138.83492,138.91197800000006,139.05066899999989,63.17751439935652,0.017252505660770183,2152,
8/26/2021 3:18:00 PM ET,138.86,138.92,138.86,138.92,2515,138.80792000000054,138.83362,138.91457800000006,139.05146899999988,62.228934239718555,0.01498529858879815,2515,
8/26/2021 3:17:00 PM ET,138.86,138.88,138.85,138.88,2323,138.80092000000053,138.83302,138.91717800000006,139.0523189999999,58.23247910058104,0.01118016901540824,2323,
8/26/2021 3:16:00 PM ET,138.79,138.85,138.79,138.85,2783,138.79542000000055,138.83342,138.92017800000008,139.05361899999988,54.90991525755362,0.008348638646671487,2783,
8/26/2021 3:15:00 PM ET,138.84,138.859,138.78,138.79,5292,138.79192000000054,138.83422,138.92310500000008,139.0551689999999,47.093893700029426,0.006329733799862411,5292,
8/26/2021 3:14:00 PM ET,138.82,138.86,138.8035,138.84,1965,138.79142000000056,138.83632,138.92660500000005,139.0566189999999,54.38935341245889,0.008861094036206493,1965,
